"","STOCKJOIN","SERIESNAME","SERIESYEAR","SERIESAMT","AMT_MULTIPLIER","AMT_VARIANCE"
"1891","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2006,2216430,1,NA
"1892","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2007,2034300,1,NA
"1893","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2008,2031890,1,NA
"1894","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2009,1539000,1,NA
"1895","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2010,2065700,1,NA
"1896","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2011,1977300,1,NA
"1897","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2012,1920420,1,NA
"1898","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2013,1752970,1,NA
"1899","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2014,1857450,1,NA
"1900","NROCKSOLEBSAI2015","EBS_trawl_biomass_mtons",2015,1411830,1,NA
"1901","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1982,715408,1,NA
"1902","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1983,742973,1,NA
"1903","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1984,789180,1,NA
"1904","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1985,579978,1,NA
"1905","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1986,553899,1,NA
"1906","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1987,565376,1,NA
"1907","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1988,698170,1,NA
"1908","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1989,537204,1,NA
"1909","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1990,525127,1,NA
"1910","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1991,529705,1,NA
"1911","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1992,530595,1,NA
"1912","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1993,515855,1,NA
"1913","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1994,623265,1,NA
"1914","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1995,553285,1,NA
"1915","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1996,531723,1,NA
"1916","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1997,641216,1,NA
"1917","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1998,455877,1,NA
"1918","PLAICEBSAI2015","EBS_trawl_biomass_mtons",1999,548314,1,NA
"1919","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2000,446097,1,NA
"1920","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2001,546224,1,NA
"1921","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2002,429167,1,NA
"1922","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2003,462036,1,NA
"1923","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2004,493674,1,NA
"1924","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2005,513374,1,NA
"1925","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2006,642008,1,NA
"1926","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2007,422972,1,NA
"1927","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2008,509302,1,NA
"1928","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2009,529690,1,NA
"1929","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2010,498009,1,NA
"1930","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2011,519578,1,NA
"1931","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2012,581896,1,NA
"1932","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2013,505583,1,NA
"1933","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2014,451624,1,NA
"1934","PLAICEBSAI2015","EBS_trawl_biomass_mtons",2015,355640,1,NA
"1935","SNOWCRABEBS2015","CRABFISHERY",1979,23720,1,NA
"1936","SNOWCRABEBS2015","CRABFISHERY",1980,34040,1,NA
"1937","SNOWCRABEBS2015","CRABFISHERY",1981,30370,1,NA
"1938","SNOWCRABEBS2015","CRABFISHERY",1982,13320,1,NA
"1939","SNOWCRABEBS2015","CRABFISHERY",1983,11850,1,NA
"1940","SNOWCRABEBS2015","CRABFISHERY",1984,12170,1,NA
"1941","SNOWCRABEBS2015","CRABFISHERY",1985,29950,1,NA
"1942","SNOWCRABEBS2015","CRABFISHERY",1986,44460,1,NA
"1943","SNOWCRABEBS2015","CRABFISHERY",1987,46240,1,NA
"1944","SNOWCRABEBS2015","CRABFISHERY",1988,61410,1,NA
"1945","SNOWCRABEBS2015","CRABFISHERY",1989,67810,1,NA
"1946","SNOWCRABEBS2015","CRABFISHERY",1990,73420,1,NA
"1947","SNOWCRABEBS2015","CRABFISHERY",1991,149110,1,NA
"1948","SNOWCRABEBS2015","CRABFISHERY",1992,143060,1,NA
"1949","SNOWCRABEBS2015","CRABFISHERY",1993,104710,1,NA
"1950","SNOWCRABEBS2015","CRABFISHERY",1994,67960,1,NA
"1951","SNOWCRABEBS2015","CRABFISHERY",1995,34140,1,NA
"1952","SNOWCRABEBS2015","CRABFISHERY",1996,29820,1,NA
"1953","SNOWCRABEBS2015","CRABFISHERY",1997,54240,1,NA
"1954","SNOWCRABEBS2015","CRABFISHERY",1998,110410,1,NA
"1955","SNOWCRABEBS2015","CRABFISHERY",1999,88020,1,NA
"1956","SNOWCRABEBS2015","CRABFISHERY",2000,15200,1,NA
"1957","SNOWCRABEBS2015","CRABFISHERY",2001,11460,1,NA
"1958","SNOWCRABEBS2015","CRABFISHERY",2002,14850,1,NA
"1959","SNOWCRABEBS2015","CRABFISHERY",2003,12840,1,NA
"1960","SNOWCRABEBS2015","CRABFISHERY",2004,10860,1,NA
"1961","SNOWCRABEBS2015","CRABFISHERY",2005,11290,1,NA
"1962","SNOWCRABEBS2015","CRABFISHERY",2006,16780,1,NA
"1963","SNOWCRABEBS2015","CRABFISHERY",2007,16500,1,NA
"1964","SNOWCRABEBS2015","CRABFISHERY",2008,28600,1,NA
"1965","SNOWCRABEBS2015","CRABFISHERY",2009,26560,1,NA
"1966","SNOWCRABEBS2015","CRABFISHERY",2010,21820,1,NA
"1967","SNOWCRABEBS2015","CRABFISHERY",2011,24670,1,NA
"1968","SNOWCRABEBS2015","CRABFISHERY",2012,40300,1,NA
"1969","SNOWCRABEBS2015","CRABFISHERY",2013,30060,1,NA
"1970","SNOWCRABEBS2015","CRABFISHERY",2014,24480,1,NA
"1971","SNOWCRABEBS2015","CRABFISHERY",2015,30820,1,NA
"1972","SNOWCRABEBS2015","POTCRABBYCATCH",1979,NA,1,NA
"1973","SNOWCRABEBS2015","POTCRABBYCATCH",1980,NA,1,NA
"1974","SNOWCRABEBS2015","POTCRABBYCATCH",1981,NA,1,NA
"1975","SNOWCRABEBS2015","POTCRABBYCATCH",1982,NA,1,NA
"1976","SNOWCRABEBS2015","POTCRABBYCATCH",1983,NA,1,NA
"1977","SNOWCRABEBS2015","POTCRABBYCATCH",1984,NA,1,NA
"1978","SNOWCRABEBS2015","POTCRABBYCATCH",1985,NA,1,NA
"1979","SNOWCRABEBS2015","POTCRABBYCATCH",1986,NA,1,NA
"1980","SNOWCRABEBS2015","POTCRABBYCATCH",1987,NA,1,NA
"1981","SNOWCRABEBS2015","POTCRABBYCATCH",1988,NA,1,NA
"1982","SNOWCRABEBS2015","POTCRABBYCATCH",1989,NA,1,NA
"1983","SNOWCRABEBS2015","POTCRABBYCATCH",1990,NA,1,NA
"1984","SNOWCRABEBS2015","POTCRABBYCATCH",1991,NA,1,NA
"1985","SNOWCRABEBS2015","POTCRABBYCATCH",1992,43650,1,NA
"1986","SNOWCRABEBS2015","POTCRABBYCATCH",1993,56650,1,NA
"1987","SNOWCRABEBS2015","POTCRABBYCATCH",1994,17660,1,NA
"1988","SNOWCRABEBS2015","POTCRABBYCATCH",1995,13360,1,NA
"1989","SNOWCRABEBS2015","POTCRABBYCATCH",1996,19100,1,NA
"1990","SNOWCRABEBS2015","POTCRABBYCATCH",1997,24680,1,NA
"1991","SNOWCRABEBS2015","POTCRABBYCATCH",1998,19050,1,NA
"1992","SNOWCRABEBS2015","POTCRABBYCATCH",1999,15500,1,NA
"1993","SNOWCRABEBS2015","POTCRABBYCATCH",2000,1720,1,NA
"1994","SNOWCRABEBS2015","POTCRABBYCATCH",2001,2060,1,NA
"1995","SNOWCRABEBS2015","POTCRABBYCATCH",2002,6270,1,NA
"1996","SNOWCRABEBS2015","POTCRABBYCATCH",2003,4510,1,NA
"1997","SNOWCRABEBS2015","POTCRABBYCATCH",2004,1900,1,NA
"1998","SNOWCRABEBS2015","POTCRABBYCATCH",2005,1690,1,NA
"1999","SNOWCRABEBS2015","POTCRABBYCATCH",2006,4520,1,NA
"2000","SNOWCRABEBS2015","POTCRABBYCATCH",2007,5900,1,NA
"2001","SNOWCRABEBS2015","POTCRABBYCATCH",2008,8420,1,NA
"2002","SNOWCRABEBS2015","POTCRABBYCATCH",2009,6860,1,NA
"2003","SNOWCRABEBS2015","POTCRABBYCATCH",2010,4090,1,NA
"2004","SNOWCRABEBS2015","POTCRABBYCATCH",2011,2050,1,NA
"2005","SNOWCRABEBS2015","POTCRABBYCATCH",2012,5630,1,NA
"2006","SNOWCRABEBS2015","POTCRABBYCATCH",2013,7740,1,NA
"2007","TANNEREBS2015","CRABFISHERY",1965,1923,1,NA
"2008","TANNEREBS2015","CRABFISHERY",1966,2445,1,NA
"2009","TANNEREBS2015","CRABFISHERY",1967,13600,1,NA
"2010","TANNEREBS2015","CRABFISHERY",1968,18004,1,NA
"2011","TANNEREBS2015","CRABFISHERY",1969,27489,1,NA
"2012","TANNEREBS2015","CRABFISHERY",1970,25493,1,NA
"2013","TANNEREBS2015","CRABFISHERY",1971,20712,1,NA
"2014","TANNEREBS2015","CRABFISHERY",1972,16906,1,NA
"2015","TANNEREBS2015","CRABFISHERY",1973,13028,1,NA
"2016","TANNEREBS2015","CRABFISHERY",1974,15242,1,NA
"2017","TANNEREBS2015","CRABFISHERY",1975,17655,1,NA
"2018","TANNEREBS2015","CRABFISHERY",1976,30016,1,NA
"2019","TANNEREBS2015","CRABFISHERY",1977,35527,1,NA
"2020","TANNEREBS2015","CRABFISHERY",1978,21093,1,NA
"2021","TANNEREBS2015","CRABFISHERY",1979,19007,1,NA
"2022","SNOWCRABEBS2015","POTCRABBYCATCH",2014,10880,1,NA
"2023","SNOWCRABEBS2015","POTCRABBYCATCH",2015,11710,1,NA
"2024","SNOWCRABEBS2015","TWLCRABBYCATCH",1979,2460,1,NA
"2025","SNOWCRABEBS2015","TWLCRABBYCATCH",1980,1980,1,NA
"2026","SNOWCRABEBS2015","TWLCRABBYCATCH",1981,1440,1,NA
"2027","SNOWCRABEBS2015","TWLCRABBYCATCH",1982,600,1,NA
"2028","SNOWCRABEBS2015","TWLCRABBYCATCH",1983,240,1,NA
"2029","SNOWCRABEBS2015","TWLCRABBYCATCH",1984,310,1,NA
"2030","SNOWCRABEBS2015","TWLCRABBYCATCH",1985,330,1,NA
"2031","SNOWCRABEBS2015","TWLCRABBYCATCH",1986,290,1,NA
"2032","REXGOA2015","TOTALCATCH",1984,365,1,NA
"2033","REXGOA2015","TOTALCATCH",1985,154,1,NA
"2034","REXGOA2015","TOTALCATCH",1986,93,1,NA
"2035","REXGOA2015","TOTALCATCH",1987,1151,1,NA
"2036","REXGOA2015","TOTALCATCH",1988,1192,1,NA
"2037","REXGOA2015","TOTALCATCH",1989,599,1,NA
"2038","REXGOA2015","TOTALCATCH",1990,1269,1,NA
"2039","REXGOA2015","TOTALCATCH",1991,4636,1,NA
"2040","REXGOA2015","TOTALCATCH",1992,3000,1,NA
"2041","REXGOA2015","TOTALCATCH",1993,3000,1,NA
"2042","REXGOA2015","TOTALCATCH",1994,3673,1,NA
"2043","REXGOA2015","TOTALCATCH",1995,4021,1,NA
"2044","REXGOA2015","TOTALCATCH",1996,5874,1,NA
"2045","REXGOA2015","TOTALCATCH",1997,3294,1,NA
"2046","REXGOA2015","TOTALCATCH",1998,2669,1,NA
"2047","REXGOA2015","TOTALCATCH",1999,3060,1,NA
"2048","REXGOA2015","TOTALCATCH",2000,3591,1,NA
"2049","REXGOA2015","TOTALCATCH",2001,2940,1,NA
"2050","REXGOA2015","TOTALCATCH",2002,2941,1,NA
"2051","REXGOA2015","TOTALCATCH",2003,3485,1,NA
"2052","REXGOA2015","TOTALCATCH",2004,1464,1,NA
"2053","REXGOA2015","TOTALCATCH",2005,2176,1,NA
"2054","REXGOA2015","TOTALCATCH",2006,3294,1,NA
"2055","REXGOA2015","TOTALCATCH",2007,2852,1,NA
"2056","REXGOA2015","TOTALCATCH",2008,2703,1,NA
"2057","REXGOA2015","TOTALCATCH",2009,4753,1,NA
"2058","REXGOA2015","TOTALCATCH",2010,3636,1,NA
"2059","REXGOA2015","TOTALCATCH",2011,2876,1,NA
"2060","REXGOA2015","TOTALCATCH",2012,2425,1,NA
"2061","REXGOA2015","TOTALCATCH",2013,3707,1,NA
"2062","REXGOA2015","TOTALCATCH",2014,3577,1,NA
"2063","REXGOA2015","GOA_trawl_biomass_mtons",1984,60670,1,NA
"2064","REXGOA2015","GOA_trawl_biomass_mtons",1987,63826,1,NA
"2065","REXGOA2015","GOA_trawl_biomass_mtons",1990,98225,1,NA
"2066","REXGOA2015","GOA_trawl_biomass_mtons",1993,86911,1,NA
"2067","REXGOA2015","GOA_trawl_biomass_mtons",1996,72757,1,NA
"2068","REXGOA2015","GOA_trawl_biomass_mtons",1999,74969,1,NA
"2069","REXGOA2015","GOA_trawl_biomass_mtons",2001,51258,1,NA
"2070","REXGOA2015","GOA_trawl_biomass_mtons",2003,99897,1,NA
"2071","REXGOA2015","GOA_trawl_biomass_mtons",2005,101257,1,NA
"2072","REXGOA2015","GOA_trawl_biomass_mtons",2007,103776,1,NA
"2073","REXGOA2015","GOA_trawl_biomass_mtons",2009,124744,1,NA
"2074","REXGOA2015","GOA_trawl_biomass_mtons",2011,95134,1,NA
"2075","REXGOA2015","GOA_trawl_biomass_mtons",2013,100978,1,NA
"2076","REXGOA2015","GOA_trawl_biomass_mtons",2015,87286,1,NA
"2077","REDKINGBRIST2015","CRABFISHERY",1975,23281,1,NA
"2078","REDKINGBRIST2015","CRABFISHERY",1976,28994,1,NA
"2079","REDKINGBRIST2015","CRABFISHERY",1977,31737,1,NA
"2080","REDKINGBRIST2015","CRABFISHERY",1978,39743,1,NA
"2081","REDKINGBRIST2015","CRABFISHERY",1979,48910,1,NA
"2082","REDKINGBRIST2015","CRABFISHERY",1980,58944,1,NA
"2083","REDKINGBRIST2015","CRABFISHERY",1981,15237,1,NA
"2084","REDKINGBRIST2015","CRABFISHERY",1982,1361,1,NA
"2085","REDKINGBRIST2015","CRABFISHERY",1983,0,1,NA
"2086","REDKINGBRIST2015","CRABFISHERY",1984,1897,1,NA
"2087","REDKINGBRIST2015","CRABFISHERY",1985,1894,1,NA
"2088","REDKINGBRIST2015","CRABFISHERY",1986,5168,1,NA
"2089","REDKINGBRIST2015","CRABFISHERY",1987,5574,1,NA
"2090","REDKINGBRIST2015","CRABFISHERY",1988,3351,1,NA
"2091","REDKINGBRIST2015","CRABFISHERY",1989,4656,1,NA
"2092","REDKINGBRIST2015","CRABFISHERY",1990,9273,1,NA
"2093","REDKINGBRIST2015","CRABFISHERY",1991,7885,1,NA
"2094","REDKINGBRIST2015","CRABFISHERY",1992,3682,1,NA
"2095","REDKINGBRIST2015","CRABFISHERY",1993,6660,1,NA
"2096","REDKINGBRIST2015","CRABFISHERY",1994,42,1,NA
"2097","REDKINGBRIST2015","CRABFISHERY",1995,36,1,NA
"2098","REDKINGBRIST2015","CRABFISHERY",1996,3862,1,NA
"2099","REDKINGBRIST2015","CRABFISHERY",1997,4042,1,NA
"2100","REDKINGBRIST2015","CRABFISHERY",1998,6779,1,NA
"2101","REDKINGBRIST2015","CRABFISHERY",1999,5378,1,NA
"2102","REDKINGBRIST2015","CRABFISHERY",2000,3738,1,NA
"2103","REDKINGBRIST2015","CRABFISHERY",2001,3866,1,NA
"2104","REDKINGBRIST2015","CRABFISHERY",2002,4384,1,NA
"2105","REDKINGBRIST2015","CRABFISHERY",2003,7136,1,NA
"2106","REDKINGBRIST2015","CRABFISHERY",2004,7007,1,NA
"2107","REDKINGBRIST2015","CRABFISHERY",2005,8400,1,NA
"2108","REDKINGBRIST2015","CRABFISHERY",2006,7143,1,NA
"2109","REDKINGBRIST2015","CRABFISHERY",2007,9304,1,NA
"2110","REDKINGBRIST2015","CRABFISHERY",2008,9216,1,NA
"2111","REDKINGBRIST2015","CRABFISHERY",2009,7273,1,NA
"2112","REXGOA2015","TOTALCATCH",1982,959,1,NA
"2113","REXGOA2015","TOTALCATCH",1983,595,1,NA
"2114","REDKINGBRIST2015","CRABFISHERY",2010,6762,1,NA
"2115","REDKINGBRIST2015","CRABFISHERY",2011,3607,1,NA
"2116","REDKINGBRIST2015","CRABFISHERY",2012,3622,1,NA
"2117","REDKINGBRIST2015","CRABFISHERY",2013,3991,1,NA
"2118","REDKINGBRIST2015","CRABFISHERY",2014,4539,1,NA
"2119","REDKINGBRIST2015","CRABFISHERY",2015,NA,1,NA
"2120","REDKINGBRIST2015","POTCRABBYCATCH",1975,0,1,NA
"2121","REDKINGBRIST2015","POTCRABBYCATCH",1976,0,1,NA
"2122","REDKINGBRIST2015","POTCRABBYCATCH",1977,0,1,NA
"2123","REDKINGBRIST2015","POTCRABBYCATCH",1978,0,1,NA
"2124","REDKINGBRIST2015","POTCRABBYCATCH",1979,0,1,NA
"2125","REDKINGBRIST2015","POTCRABBYCATCH",1980,0,1,NA
"2126","REDKINGBRIST2015","POTCRABBYCATCH",1981,0,1,NA
"2127","REDKINGBRIST2015","POTCRABBYCATCH",1982,0,1,NA
"2128","REDKINGBRIST2015","POTCRABBYCATCH",1983,0,1,NA
"2129","REDKINGBRIST2015","POTCRABBYCATCH",1984,0,1,NA
"2130","REDKINGBRIST2015","POTCRABBYCATCH",1985,0,1,NA
"2131","REDKINGBRIST2015","POTCRABBYCATCH",1986,0,1,NA
"2132","REDKINGBRIST2015","POTCRABBYCATCH",1987,0,1,NA
"2133","REDKINGBRIST2015","POTCRABBYCATCH",1988,0,1,NA
"2134","REDKINGBRIST2015","POTCRABBYCATCH",1989,0,1,NA
"2135","REDKINGBRIST2015","POTCRABBYCATCH",1990,5892,1,NA
"2136","REDKINGBRIST2015","POTCRABBYCATCH",1991,8022,1,NA
"2137","REDKINGBRIST2015","POTCRABBYCATCH",1992,5830,1,NA
"2138","REDKINGBRIST2015","POTCRABBYCATCH",1993,7220,1,NA
"2139","REDKINGBRIST2015","POTCRABBYCATCH",1994,72,1,NA
"2140","REDKINGBRIST2015","POTCRABBYCATCH",1995,24,1,NA
"2141","REDKINGBRIST2015","POTCRABBYCATCH",1996,828,1,NA
"2142","REDKINGBRIST2015","POTCRABBYCATCH",1997,1322,1,NA
"2143","REDKINGBRIST2015","POTCRABBYCATCH",1998,9123,1,NA
"2144","REDKINGBRIST2015","POTCRABBYCATCH",1999,1615,1,NA
"2145","REDKINGBRIST2015","POTCRABBYCATCH",2000,2007,1,NA
"2146","REDKINGBRIST2015","POTCRABBYCATCH",2001,2957,1,NA
"2147","REDKINGBRIST2015","POTCRABBYCATCH",2002,2250,1,NA
"2148","REDKINGBRIST2015","POTCRABBYCATCH",2003,6746,1,NA
"2149","REDKINGBRIST2015","POTCRABBYCATCH",2004,2663,1,NA
"2150","REDKINGBRIST2015","POTCRABBYCATCH",2005,9289,1,NA
"2151","REDKINGBRIST2015","POTCRABBYCATCH",2006,3019,1,NA
"2152","REDKINGBRIST2015","POTCRABBYCATCH",2007,5944,1,NA
"2153","REDKINGBRIST2015","POTCRABBYCATCH",2008,6586,1,NA
"2154","REDKINGBRIST2015","POTCRABBYCATCH",2009,4873,1,NA
"2155","REDKINGBRIST2015","POTCRABBYCATCH",2010,4601,1,NA
"2156","REDKINGBRIST2015","POTCRABBYCATCH",2011,2095,1,NA
"2157","REDKINGBRIST2015","POTCRABBYCATCH",2012,1087,1,NA
"2158","REDKINGBRIST2015","POTCRABBYCATCH",2013,2166,1,NA
"2159","REDKINGBRIST2015","POTCRABBYCATCH",2014,3522,1,NA
"2160","REDKINGBRIST2015","POTCRABBYCATCH",2015,NA,1,NA
"2161","REDKINGBRIST2015","TWLCRABBYCATCH",1975,0,1,NA
"2162","REDKINGBRIST2015","TWLCRABBYCATCH",1976,854,1,NA
"2163","REDKINGBRIST2015","TWLCRABBYCATCH",1977,1562,1,NA
"2164","REDKINGBRIST2015","TWLCRABBYCATCH",1978,1651,1,NA
"2165","REDKINGBRIST2015","TWLCRABBYCATCH",1979,1665,1,NA
"2166","REDKINGBRIST2015","TWLCRABBYCATCH",1980,1296,1,NA
"2167","REDKINGBRIST2015","TWLCRABBYCATCH",1981,274,1,NA
"2168","REDKINGBRIST2015","TWLCRABBYCATCH",1982,719,1,NA
"2169","REDKINGBRIST2015","TWLCRABBYCATCH",1983,526,1,NA
"2170","REDKINGBRIST2015","TWLCRABBYCATCH",1984,1368,1,NA
"2171","REDKINGBRIST2015","TWLCRABBYCATCH",1985,488,1,NA
"2172","REDKINGBRIST2015","TWLCRABBYCATCH",1986,251,1,NA
"2173","REDKINGBRIST2015","TWLCRABBYCATCH",1987,233,1,NA
"2174","REDKINGBRIST2015","TWLCRABBYCATCH",1990,309,1,NA
"2175","REDKINGBRIST2015","TWLCRABBYCATCH",1991,395,1,NA
"2176","REDKINGBRIST2015","TWLCRABBYCATCH",1992,419,1,NA
"2177","REDKINGBRIST2015","TWLCRABBYCATCH",1993,533,1,NA
"2178","REDKINGBRIST2015","TWLCRABBYCATCH",1994,111,1,NA
"2179","REDKINGBRIST2015","TWLCRABBYCATCH",1995,243,1,NA
"2180","REDKINGBRIST2015","TWLCRABBYCATCH",1996,133,1,NA
"2181","REDKINGBRIST2015","TWLCRABBYCATCH",1997,92,1,NA
"2182","REDKINGBRIST2015","TWLCRABBYCATCH",1998,200,1,NA
"2183","REDKINGBRIST2015","TWLCRABBYCATCH",1999,252,1,NA
"2184","REDKINGBRIST2015","TWLCRABBYCATCH",2000,125,1,NA
"2185","REDKINGBRIST2015","TWLCRABBYCATCH",2001,206,1,NA
"2186","REDKINGBRIST2015","TWLCRABBYCATCH",2002,194,1,NA
"2187","REDKINGBRIST2015","TWLCRABBYCATCH",2003,215,1,NA
"2188","REDKINGBRIST2015","TWLCRABBYCATCH",2004,149,1,NA
"2189","REDKINGBRIST2015","TWLCRABBYCATCH",2005,194,1,NA
"2190","REDKINGBRIST2015","TWLCRABBYCATCH",2006,146,1,NA
"2191","REDKINGBRIST2015","TWLCRABBYCATCH",2007,173,1,NA
"2192","REDKINGBRIST2015","TWLCRABBYCATCH",2008,199,1,NA
"2193","REDKINGBRIST2015","TWLCRABBYCATCH",2009,130,1,NA
"2194","REDKINGBRIST2015","TWLCRABBYCATCH",2010,107,1,NA
"2195","REDKINGBRIST2015","TWLCRABBYCATCH",2011,86,1,NA
"2196","REDKINGBRIST2015","TWLCRABBYCATCH",2012,77,1,NA
"2197","REDKINGBRIST2015","TWLCRABBYCATCH",2013,170,1,NA
"2198","REDKINGBRIST2015","TWLCRABBYCATCH",2014,233,1,NA
"2199","REDKINGBRIST2015","TWLCRABBYCATCH",2015,NA,1,NA
"2200","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1975,202731,1,NA
"2201","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1976,331868,1,NA
"2202","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1977,375661,1,NA
"2203","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1978,349545,1,NA
"2204","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1979,167627,1,NA
"2205","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1980,249322,1,NA
"2206","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1981,132669,1,NA
"2207","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1982,143740,1,NA
"2208","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1983,49320,1,NA
"2209","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1984,155311,1,NA
"2210","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1985,34535,1,NA
"2211","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1986,48158,1,NA
"2212","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1987,70263,1,NA
"2213","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1988,55372,1,NA
"2214","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1989,55941,1,NA
"2215","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1990,60321,1,NA
"2216","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1991,85055,1,NA
"2217","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1992,37687,1,NA
"2218","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1993,53703,1,NA
"2219","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1994,32335,1,NA
"2220","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1995,38396,1,NA
"2221","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1996,44649,1,NA
"2222","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1997,85277,1,NA
"2223","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1998,85176,1,NA
"2224","REDKINGBRIST2015","EBS_trawl_biomass_mtons",1999,65604,1,NA
"2225","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2000,68342,1,NA
"2226","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2001,53188,1,NA
"2227","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2002,69786,1,NA
"2228","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2003,116794,1,NA
"2229","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2004,131910,1,NA
"2230","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2005,107341,1,NA
"2231","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2006,95676,1,NA
"2232","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2007,104841,1,NA
"2233","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2008,114430,1,NA
"2234","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2009,91673,1,NA
"2235","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2010,81642,1,NA
"2236","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2011,67053,1,NA
"2237","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2012,61248,1,NA
"2238","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2013,62410,1,NA
"2239","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2014,114103,1,NA
"2240","REDKINGBRIST2015","EBS_trawl_biomass_mtons",2015,64240,1,NA
"2241","SNOWCRABEBS2015","TWLCRABBYCATCH",1987,1230,1,NA
"2242","SNOWCRABEBS2015","TWLCRABBYCATCH",1988,0,1,NA
"2243","REDKINGBRIST2015","TWLCRABBYCATCH",1988,747,1,NA
"2244","REDKINGBRIST2015","TWLCRABBYCATCH",1989,218,1,NA
"2245","SNOWCRABEBS2015","TWLCRABBYCATCH",1989,440,1,NA
"2246","SNOWCRABEBS2015","TWLCRABBYCATCH",1990,510,1,NA
"2247","SNOWCRABEBS2015","TWLCRABBYCATCH",1991,390,1,NA
"2248","SNOWCRABEBS2015","TWLCRABBYCATCH",1992,1950,1,NA
"2249","SNOWCRABEBS2015","TWLCRABBYCATCH",1993,1840,1,NA
